doc_id,date,text,p_green,u,llm_green_suggested,llm_confidence,llm_rationale,is_green_human
9424417,2016-08-23,"1. A method for authenticating a computing device to access functionalities, comprising: receiving, in the computing device, a first signal from a proximity beacon device; obtaining, from the received first signal, information that indicates whether the proximity beacon device has detected movement; determining whether the obtained information from the received first signal matches stored data corresponding to the validity of a known location of the proximity beacon device; performing an abbreviated authentication operation for the computing device to access the functionalities in response to determining that the obtained information from the received first signal matches the stored data; and performing a normal authentication operation for the computing device to access the functionalities in response to determining that the obtained information from the received first signal does not match the stored data.",0.4946417929319748,0.9892835858639496,0.0,0.75,"The described method for authenticating computing devices using proximity beacon devices primarily optimizes the authentication process rather than addressing broader energy consumption issues. While it can reduce unnecessary computations, the overall impact on energy usage is limited and not sufficient to meet the comprehensive criteria required for Y02 classification.",0.0
9775729,2017-10-03,1. A drug delivery system comprising a. a substrate; and b. a plurality of bioabsorbable polymer layers combined with said substrate; and at least one active agent combined with said substrate; wherein each of said plurality of bioabsorbable polymer layers comprises a separately sintered bioabsorbable polymer layer;,0.5054006610435703,0.9891986779128594,0.0,0.75,"The drug delivery system described uses bioabsorbable polymer layers, but the text lacks specific evidence on the extent of environmental benefits, such as quantitative measures of waste reduction or lifecycle analysis. Without these details, it is difficult to substantiate that this technology qualifies under Y02 criteria for climate change mitigation.",0.0
9133053,2015-09-15,"1. A crystallizing glass solder for high-temperature applications, wherein said crystallizing glass solder is free of PbO and contains, in percent by weight on an oxide basis, 25 to 40%, SiO 2 ; <2, Al 2 O 3 ; 8.4 to 11.2%, B 2 O 3 ; 45 to 60%, BaO; 0 to 5%, CaO; 4.4 to 7.0%, MgO; and 4.4 to 15% of a sum total of MgO, CaO and SrO.",0.494437726802749,0.988875453605498,0.0,0.75,"The crystallizing glass solder described in the text primarily addresses lead toxicity but lacks substantial evidence of its impact on reducing greenhouse gas emissions or improving energy efficiency. While it is an environmentally friendly alternative to traditional solders, it does not meet the stringent criteria for Y02 (Climate Change Mitigation Technologies) as required by the Y02 classification.",0.0
9057419,2015-06-16,"1. A link chain comprising: chain links, each of the chain links being connected to the next by a chain articulation and having at least two link plates, the link plates being made of alloyed steel and having at least two link openings, wherein one link pin extends through each of the link openings to form a chain articulation, wherein the link plates are manufactured from a boron-manganese steel and are formed using at least one of a cutting process and a punching process, and wherein the mass proportion of carbon in the boron-manganese steel is between 0.35% and 0.45% by weight.",0.5055964666225896,0.9888070667548208,0.0,0.75,"The link chain described using boron-manganese steel does not provide sufficient evidence to qualify under Y02 (Climate Change Mitigation Technologies). While the technology may offer some advantages in terms of material properties and performance, it lacks empirical data on its environmental impact, standard manufacturing processes do not inherently reduce greenhouse gas emissions or resource consumption, and there is no clear indication of significant reductions in lifecycle carbon footprint.",0.0
8774846,2014-07-08,"1. A method of operating a first wireless terminal comprising: transmitting a beacon signal burst during a beacon transmission time period in accordance with a timing structure including said beacon transmission time period and a beacon receive time period which recur in accordance with said timing structure, said beacon receive time period being longer than said beacon transmission time period, said beacon signal burst including one or more beacon symbols, each beacon symbol occupying a beacon symbol transmission unit; monitoring for beacon signals from other devices during said beacon receive time period in accordance with said timing structure, said other devices including a second wireless terminal; communicating data symbols using OFDM symbol transmission units during a user data time period which occurs in said timing structure following said beacon receive time period, said user data time period being distinct from said beacon receive time period in said timing structure; and wherein said timing structure is used by both the first and second wireless terminals but with the start of the timing structure used by the first wireless terminal being offset from the start of the timing of the timing structure used by the second wireless terminal by an amount which is greater than the duration of the beacon transmission time period and less than the duration of the beacon receive time period and the start of the of the beacon transmission time period of the second wireless terminal following the end of the beacon transmission time period of the first wireless terminal by an amount which is less than the duration of the beacon transmission time period.",0.5056241917386782,0.9887516165226437,0.0,0.75,"The provided description lacks empirical evidence to support claims of reduced energy consumption and emissions. While the method aims to optimize wireless communication efficiency, it does not offer concrete data or studies validating these assertions. Therefore, it fails to meet the stringent criteria for Y02 classification.",0.0
8584552,2013-11-19,"1. A flywheel apparatus comprising: a motor; a drive shaft connected to said motor; an upper conical section affixed to said drive shaft; and a lower conical section affixed to said drive shaft opposite said upper conical section, said upper conical section and said lower conical section each having a plurality of layers, said plurality of layers comprising:",0.5056489533955905,0.9887020932088192,1.0,0.85,"The flywheel apparatus described in the text qualifies under Y02 (Climate Change Mitigation Technologies) as it enhances grid stability and supports the integration of renewable energy sources, ultimately contributing to reduced reliance on fossil fuels and lower carbon emissions.",0.0
8879280,2014-11-04,"1. A system comprising: a switching power supply operable to be fed a zero crossing voltage and to generate an output voltage, said output voltage having a voltage level set using a modulated gate signal; a circuit to set a ringing suppression time of the modulated gate signal to a first time period when the zero crossing voltage is below a predetermined voltage threshold and to a second time period when the zero crossing voltage is above the predetermined voltage threshold, the ringing suppression time corresponding to an initial oscillation of the zero crossing voltage caused by the modulated gate signal switching the switching power supply; and a pulse generation circuit that is operable to generate a pulse signal and feed to a counter a pulse train comprising generated pulse signals, wherein the ringing suppression time is operable of being set using an output of the counter or the pulse signal, wherein the output of the counter is selected as the ringing suppression time when input supply voltage falls to a level below the predetermined voltage threshold, and wherein a duration of the pulse generation circuit is selected as the ringing suppression time when the input supply voltage rises to a level above the predetermined voltage threshold, the input supply voltage being the zero crossing voltage.",0.5057167548869551,0.9885664902260898,0.0,0.75,"The described system for managing a switching power supply through dynamic adjustment of its modulated gate signal's ringing suppression time does not provide sufficient evidence to qualify under Y02 criteria for climate change mitigation. While it offers improvements in device performance and reduced EMI, these benefits do not translate into significant energy savings or greenhouse gas reductions that are necessary to meet the standards set by Y02 classification.",0.0
8410955,2013-04-02,"1. A module comprising: a radio transceiver device; an actuator; and an activation device,",0.5059479382686631,0.9881041234626736,0.0,0.75,"The described module lacks specific details on its operational mechanisms and direct contributions to energy savings or environmental sustainability. While it could be part of a larger system that supports efficiency, the current description does not provide sufficient evidence to justify its inclusion under Y02 (Climate Change Mitigation Technologies) classification.",0.0
9797650,2017-10-24,"1. A thermally insulated door assembly comprising: an outer first pane of light transmissive material having an outwardly facing surface and an opposite inwardly facing surface; a second pane of light transmissive material having an outwardly facing surface and an opposite inwardly facing surface, the outwardly facing surface of the second pane facing the inwardly facing surface of the first pane, the first pane and the second pane spaced apart from each other by a separation gap to define an interior chamber; a third pane of light transmissive material having an inwardly surface and an opposite outwardly facing surface, the outwardly facing surface of the third pane facing and spaced apart from the inwardly facing surface of the second pane such that another interior chamber is defined between the second pane and the third pane; a light assembly disposed within the interior chamber between the first pane and the second pane, the light assembly configured to generate light within the interior chamber; and a heat sink disposed within the interior chamber and coupled with the light assembly and the inwardly facing surface of the first pane, wherein the heat sink is configured to conduct thermal energy generated by the light assembly onto the inwardly facing surface of the first pane and into the interior chamber such that the inwardly facing surface of the first pane and the interior chamber are heated by the light assembly.",0.4940118902197629,0.988023780439526,0.0,0.75,"The thermally insulated door assembly described lacks specific energy savings data and does not provide enough evidence to justify its classification under Y02 for climate change mitigation technologies. While it may offer some passive solar heating benefits, the scope is limited and the claims are overly broad without concrete performance metrics.",1.0
9843382,2017-12-12,"1. A method of high-efficiency wireless frequency division multiplexing, comprising: receiving, at a first wireless device from an access point, a reference signal for reserving an entire wireless medium including a set of wireless frequencies available for use by both the first wireless device and a second wireless device, the reference signal including a received signal strength indicator (RSSI) indication of a power level at which at least one of the first and second wireless devices should transmit communications; in response to receiving the reference signal, transmitting, from the first wireless device to the access point, a first communication on a first subset of the set of wireless frequencies, the first communication being transmitted at least partially concurrent with a second communication transmitted on a second subset of the set of wireless frequencies from the second wireless device to the access point, and the first and second subsets of the set of wireless frequencies being mutually exclusive subsets of the set of wireless frequencies; and receiving, from the access point on only the first subset of the set of wireless frequencies, an acknowledgment of the first communication.",0.5061502169689638,0.9876995660620724,0.0,0.75,"The described method of high-efficiency wireless frequency division multiplexing (FDM) lacks empirical evidence to support its claimed energy savings and environmental benefits. Without specific performance data, comparisons with existing technologies, and rigorous testing, it is difficult to substantiate the significant reductions in power consumption and carbon emissions as stated. Therefore, this method does not meet the stringent criteria for Y02 classification.",0.0
9363743,2016-06-07,"1. A method of selecting a cellular network, the method comprising: detecting a Wi-Fi signal; obtaining a country code from the Wi-Fi signal; prioritizing cellular network frequency bands to scan based on the obtained country code to define a band priority; selecting a cellular network based on band priority; and applying a first timer to set a threshold amount of time to elapse before performing the detecting of the Wi-Fi signal and the obtaining of the country code from the Wi-Fi signal and applying a second timer to limit a total scan time.",0.49363566195953,0.98727132391906,0.0,0.75,"The described method primarily focuses on optimizing initial network selection rather than directly reducing energy consumption or carbon emissions during normal operations. It relies heavily on the availability and reliability of Wi-Fi signals, which may not always be reliable in all environments. Additionally, it does not provide substantial empirical evidence to support significant reductions in overall energy usage or carbon footprints compared to existing technologies.",0.0
9318636,2016-04-19,"1. A light concentrating optic for use with a photovoltaic device, comprising: a light pipe having a first end portion for receiving light and a second end portion for outputting concentrated light; an optical element coupled to the light pipe on the first end portion and configured to form an optical interface between the light pipe and the optical element, the optical element having at least one light transmitting surface facing toward the light pipe that is configured to redirect incident light entering the optical element to disperse the light to fall incident on side walls of the light pipe to increase homogeneity and intensity of light through the second end portion; and a convex lens coupled to the optical element via a first interface material, wherein the first interface material has an index of refraction different from the convex and the optical element.",0.4935606239437098,0.9871212478874196,0.0,0.75,"The described technology lacks empirical evidence to substantiate its significant impact on reducing carbon emissions or enhancing the efficiency of photovoltaic devices. While it aims to improve performance, the absence of quantitative data and comparative analysis makes it difficult to assert its substantial contribution to climate change mitigation.",1.0
9838175,2017-12-05,"1. A method for operating a user equipment (UE) in a wireless communication system, the method comprising: receiving, from an eNB, a specific subframe, the specific subframe including a physical downlink control channel (PDCCH) and a physical downlink shared channel (PDSCH), the PDCCH including downlink control information (DCI), wherein the DCI has a first predetermined length or a second predetermined second length, and the first predetermined length has an additional bit compared to the second predetermined length, and wherein each subframe for the UE is dynamically used as a normal subframe or a reduced power-almost blank subframe (r-ABS); dynamically selecting an eNB Tx power level from among a normal eNB Tx power level for the normal subframe and a reduced eNB Tx power level for the r-ABS, wherein the dynamically selecting comprises: demodulating the received PDSCH based on the selected Tx power level.",0.5064794558435376,0.9870410883129248,1.0,0.85,"The described method for dynamic power control in wireless communication systems aligns with the Y02 climate change mitigation classification as it involves techniques to reduce energy consumption and greenhouse gas emissions through efficient power management. While there is a need for more empirical data, the potential benefits of this technology in reducing operational costs and environmental impact support its qualification under Y02.",0.0
9410892,2016-08-09,"1. An optofluidic device for optical sensing, comprising: a photonics structure including a wafer on which photonics components are formed to provide optical sensing and detection in the optofluidic device, the photonics structure includes: a nanofluidics structure coupled to the photonics structure and including fluidic channels coupled to reaction wells in the optical resonator sensors to guide fluidic flows to or from the reaction wells for optical sensing and detection in the optofluidic device; and a fluidic valve structure including fluidic valves coupled to the fluidic channels of the nanofluidics structure to manage the fluidic flows in the fluidic channels for optical sensing and detection in the optofluidic device, wherein the nanofluidics structure is positioned between the photonics structure and the fluidic valve structure such that the fluidic valve structure, the nanofluidics structure, and the photonics structure form a three-layer stack.",0.5066491864029316,0.9867016271941368,0.0,0.75,"The optofluidic device for optical sensing described in the text does not directly contribute to reducing energy consumption or greenhouse gas emissions in a wireless communication context, which are key criteria for Y02 climate change mitigation technologies. While it has valuable applications in environmental monitoring and healthcare diagnostics, its primary focus is on enhancing precision rather than addressing energy efficiency.",0.0
9095903,2015-08-04,"1. A method comprising: providing a first composition that does not comprise polyvinylpyrrolidone, the first composition comprising at least one bromide ion; introducing into the first composition at least one first reducible metal ion and at least one first protecting agent; and reducing the at least one first reducible metal ion to at least one first metal nanowire ring.",0.4933430134201577,0.9866860268403156,1.0,0.85,"The method for producing metal nanowire rings without polyvinylpyrrolidone supports broader climate mitigation efforts through improved efficiency in energy storage devices and solar cells, which can lead to reduced energy consumption and lower carbon emissions over their lifecycle. While the direct process does not reduce emissions, it aligns with promoting advanced technologies that contribute to environmental sustainability.",0.0
9221950,2015-12-29,"1. A polyamide resin composition comprising: (a) a polyamide composed mainly of a polyamide backbone composed of diamine units composed mainly of 1,5-pentanediamine and dicarboxylic acid units; and (b) a compound having a sterically hindered N atom which is N,N′-bis(formyl)-N,N′-bis(2,2,6,6-tetramethyl-4-piperidyl)-1,6-hexanediamine.",0.5067102885319437,0.9865794229361128,0.0,0.85,"The polyamide resin composition described in the text does not directly contribute to reducing greenhouse gas emissions or improving energy efficiency. While its optimized properties might lead to longer-lasting products, which could reduce material waste and associated carbon footprints, these benefits are indirect and speculative. The text lacks specific evidence demonstrating how this formulation would significantly mitigate climate change.",0.0
9032920,2015-05-19,"1. An axial piston engine, comprising: a main shaft; a main gear in connection with the main shaft; a plurality of connecting rods, each connecting rod having a proximal end and a distal T-shaped end; a plurality of pistons within cylinders, each piston connected to the proximal end of a connecting rod, and each connecting rod, piston and cylinder parallel to and axially arranged around a center of the main shaft; a plurality of connecting rod bushings for preventing rotation of the connecting rods with T-shaped ends and the pistons, each connecting rod bushing around the proximal end of the each connecting rod; a plurality of sine wave barrels, each sine wave barrel in connection with the distal T-shaped end of a connecting rod; a plurality of cylinder gears, each cylinder gear in connection with a sine wave barrel and the main gear; a two piece cylinder head, each cylinder head having a plurality of slide valve gears to actuate intake and exhaust timing events of the engine, wherein motion of the pistons and the distal T-shaped end of the connecting rods rotate the sine wave barrels, wherein each piston travels a shorter distance during an intake and compression stroke and a longer distance during an expansion and exhaust stroke of a combustion cycle, and wherein the plurality of sine wave barrels rotate the main gear which rotates the main shaft.",0.4931169576636098,0.9862339153272196,0.0,0.75,"The axial piston engine design described in the text does not provide sufficient empirical evidence to substantiate its claims of reduced greenhouse gas emissions and improved energy efficiency. While it may offer theoretical benefits, these need further validation through rigorous testing and analysis before they can be considered significant contributions to climate change mitigation efforts under Y02 criteria.",0.0
9312928,2016-04-12,"1. A radio communications system comprising: a first radio base station to convert multimedia broadcast multicast service (MBMS) data to unicast data and transmit the unicast data to an intermediate station; the intermediate station to receive the unicast data from the first radio base station and convert the unicast data to the MBMS data and broadcast the converted MBMS data to a mobile station; a second radio base station; and the mobile station to receive the same MBMS data from the first radio base station via the intermediate station and the second radio base station in the same period; wherein the second radio base station comprises a transmitter to broadcast the MBMS data that is the same as the MBMS data converted in advance by the intermediate station, at the same time when the intermediate station broadcasting the converted MBMS data to the mobile station by using same radio resource that the intermediate station uses in the broadcasting of the converted MBMS data.",0.4931018276871471,0.9862036553742944,0.0,0.75,"The described radio communications system does not provide sufficient empirical evidence to support its claims of reducing greenhouse gas emissions or improving energy efficiency. While it aims to optimize resource usage, the additional steps involved in converting data and using multiple base stations could potentially increase overall power requirements, making it unlikely to qualify under Y02 classification.",0.0
9270150,2016-02-23,"1. A generator comprising: a rotor ring having a peripheral channel with respective left and right sidewall portions and a central web portion arranged between the left and right sidewall portions, opposite faces of the central web portion carrying respective first and second sets of magnetic elements; a stator ring with a peripheral portion that is sized and adapted to be at least partially received in the peripheral channel of the rotor ring between the left and right sidewalls, the peripheral portion having left and right inner faces carrying respective first and second sets of stator teeth, respectively, each of the stator teeth having windings or coils, the rotor ring being constructed and arranged to rotate relative to the stator ring, the positioning of the stator ring relative to the rotor ring establishing first and second axial air gaps between the first and second sets of magnetic elements and the first and second sets of stator teeth; and one or more sets of rolling gap supports bearing between the stator ring and the rotor ring so as to maintain first and second axial air gaps.",0.5071676475646574,0.9856647048706852,0.0,0.75,"The generator design described in the text lacks specific evidence or metrics to demonstrate how it directly reduces greenhouse gas emissions or improves energy efficiency. While optimizing air gaps and stator-teeth positioning can theoretically enhance performance, there is no concrete data provided to support claims of reduced carbon footprints. Therefore, it does not meet the stringent criteria for Y02 classification.",0.0
8796273,2014-08-05,"1. A method for treating, alleviating, or reducing an enteroviral infection caused by a serotype of poliovirus 1 (PV1) or enterovirus 71 (EV71) comprising administering 3-ethoxy-6-{2-[1-(6-methyl-pyridazin-3-yl)-piperidin-4-yl]-ethoxy}-benzo[d]isoxazole or a pharmaceutically acceptable salt thereof to a subject suffering from said infection, and further comprising administering a second anti-enteroviral agent, wherein the second anti-enteroviral agent is rupintrivir or enviroxime.",0.5072211244268511,0.9855577511462978,0.0,0.85,"The described method focuses on treating enteroviral infections caused by specific serotypes of poliovirus 1 (PV1) or enterovirus 71 (EV71). While it can improve public health outcomes, it does not address reducing greenhouse gas emissions or mitigating climate change. Therefore, it does not qualify under Y02 (Technologies for mitigation of climate change).",0.0
8646538,2014-02-11,"1. A method for sequestering carbon dioxide in an aquifer comprising: providing a carbon dioxide stream in which at least 50 weight % of the stream is carbon dioxide; providing an aquifer that includes water and porous rock, the porous rock having interstitial pores; injecting the carbon dioxide stream into the aquifer under conditions suitable for laterally dispersing the carbon dioxide so as to trap at least about 20 vol % of the injected carbon dioxide into the interstitial pores of the porous rock of the aquifer, wherein the lateral dispersion is created by injecting the carbon dioxide into a well and selecting a density and a point of injection wherein the ratio of densities of aquifer fluids/carbon dioxide stream is less than about 2, the overpressure of the carbon dioxide stream at the point of injection is from about 150-500 atmospheres, and wherein the lateral dispersion causes at least 20 vol % of the injected carbon dioxide to be trapped in the interstitial pores.",0.5072714099615319,0.9854571800769364,0.0,0.75,"The method for sequestering carbon dioxide in an aquifer does not fully meet the criteria for Y02 (Technologies for mitigation of climate change) due to uncertainties surrounding long-term CO₂ storage and potential risks associated with leakage. While it aims to reduce atmospheric CO₂ levels, current scientific understanding suggests that this approach may not be reliable or economically viable on a large scale.",1.0
8888649,2014-11-18,"1. A hoisting device comprising: a cable drum; a first motor; a second motor; and a gear assembly comprising a first epicyclic and a second epicyclic, wherein the first motor and the second motor are operable only as motors in the same or opposite directions; wherein the hoisting device is a drawworks.",0.5072923113311413,0.9854153773377174,0.0,0.75,"The hoisting device described primarily focuses on operational efficiency for lifting heavy loads in industrial settings. While improved efficiency can lead to reduced energy consumption, the text does not provide concrete evidence of significant CO₂ reduction or other greenhouse gas emissions. Therefore, it does not fully meet the criteria for Y02 (Climate Change Mitigation Technologies) as defined by the International Patent Classification system.",0.0
8986655,2015-03-24,"1. A recombinantly produced or synthetically produced PSMA binding reagent comprising a PSMA binding peptide having the sequence X 1 X 2 CVEVX 3 QNSCX 4 X 5 [SEQ ID NO: 2], wherein X 1 to X 5 are independently a natural amino acid or a non-natural amino acid, or having the sequence CALCEFLG [SEQ ID NO: 1] covalently linked either directly or indirectly to one or more moieties selected from the group consisting of an imaging contrast agent, an enzyme, a toxin, a detectable label, a protecting group, a therapeutic moiety, and a solid phase.",0.5073090975863769,0.9853818048272462,0.0,0.75,"The recombinantly produced or synthetically produced PSMA binding reagent primarily focuses on medical diagnostics and treatment of prostate cancer. While it can potentially lead to improved patient outcomes, which may have some indirect benefits for public health, these benefits do not align with the primary goal of Y02 classification, which is reducing greenhouse gas emissions or promoting sustainable practices directly related to environmental protection.",0.0
9070670,2015-06-30,"1. An apparatus comprising: a die comprising: a host substrate, the surface of the die mounted on a facing of the host substrate; wherein the first transistor is a control switch of a switching power supply circuit and the second transistor is a synchronous switch in the switching power supply circuit.",0.507395728988564,0.985208542022872,0.0,0.95,"The provided text describes an apparatus related to electronic components aimed at improving energy efficiency in electronic devices. While this can contribute indirectly to reduced energy consumption, it does not directly address greenhouse gas emissions or sequestration, which are the primary criteria for Y02 classification.",0.0
8706362,2014-04-22,1. An apparatus comprising: a platform; a sensing system associated with the platform and configured to monitor for biological material in a field; a retrieval mechanism associated with the platform and configured to retrieve the biological material from the field to form retrieved biological material in response to the sensing system detecting the biological material in the field; a movement system associated with the platform and configured to move the platform through the field; an energy converter associated with the platform and configured to convert the retrieved biological material into energy; and an energy transfer system configured to direct a portion of the energy to a remote location.,0.5074683391045637,0.9850633217908726,0.0,0.85,"The apparatus described focuses on resource management and energy generation from organic waste but does not explicitly detail methods for reducing carbon dioxide emissions or enhancing carbon capture and storage, which are essential criteria for Y02 (Climate Change Mitigation Technologies).",1.0
9732640,2017-08-15,"1. A method for controlling and monitoring an electromagnet ( 8 ) that incorporates a solenoid through which a current can be passed in a first direction and in an opposite second direction such that the electromagnet selectively positions an element between two predetermined positions, the method comprising: providing an H bridge that controls the solenoid, said H bridge having a first transistor connecting a first terminal of the solenoid to a voltage source ( at the microcontroller ( verifying whether the element controlled by the electromagnet (",0.5074733735434651,0.9850532529130698,0.0,0.85,"The described method for controlling an electromagnet through an H-bridge and microcontroller verification does not directly address climate change mitigation or reduce greenhouse gas emissions. While it could potentially be part of broader systems that contribute to sustainability, the text lacks specific details on its environmental impact.",0.0
9663095,2017-05-30,"1. A traction control device reducing an output of an engine for suppressing a spin of a driving wheel of a vehicle, comprising: a first spin detector detecting the spin of the driving wheel based on a vehicle speed calculated from a rotation of a driven wheel to which a driving force is not transmitted from the engine, and a vehicle speed calculated from a rotation of the driving wheel to which the driving force is transmitted from the engine; a second spin detector detecting the spin of the driving wheel based on a speed of the vehicle calculated from the rotation of the driven wheel, and a speed of the vehicle calculated from a rotation of the engine; and a traveling determination unit determining whether the vehicle is in a starting state or a traveling state; wherein when the traveling determination unit determines that the vehicle is in the starting state, the first spin detector detects the spin of the driving wheel; and wherein when the determination unit determines that the vehicle is in the traveling state, the second spin detector detects the spin of the driving wheel.",0.4922793251872094,0.9845586503744188,0.0,0.75,"The traction control device described in the text does not provide specific evidence of significant reductions in greenhouse gas emissions or energy consumption. While it may improve fuel efficiency, more robust data and empirical evidence are needed to substantiate its impact on climate change mitigation efforts.",0.0
8517280,2013-08-27,"1. A contactless IC card which transmits and receives signals and supplies electric power by electromagnetic induction, the card comprising: a first antenna coil with one end electrically coupled to a first terminal of an IC chip, the coil having a first number of turns and a first winding direction; a second antenna coil with one end electrically coupled to a second terminal of the IC chip, the coil having a second number of turns, different from the first number of turns, and a second winding direction opposite to the first winding direction; a first interconnection substrate on which the first antenna coil is formed; and a second interconnection substrate on which the second antenna coil is formed, wherein one of the first antenna coil and the second antenna coil lies over the other, wherein the IC chip is mounted over either the first interconnection substrate or the second interconnection substrate, wherein the first antenna coil is formed along a periphery of a surface of the first interconnection substrate and the second antenna coil is formed along a periphery of a surface of the second interconnection substrate, and wherein the first and second interconnection substrates are stacked one upon the other between a pair of external sheets and an area which is on a surface of the external sheets and inside the areas of the first and second antenna coils is embossed with a given stamp.",0.4920401318573391,0.9840802637146782,0.0,0.75,"The contactless IC card does not provide specific evidence of significant reductions in carbon emissions or substantial improvements in energy efficiency, which are required for classification under Y02 (Climate Change Mitigation Technologies). While it may have indirect benefits such as reducing physical waste and supporting digital transactions, these are not sufficient to meet the stringent criteria needed for this classification.",0.0
8859406,2014-10-14,"1. A method for forming a semiconductor material on a substrate, the method comprising: forming a metal precursor film, wherein forming the metal precursor film comprises: heating the metal precursor film in the presence of a chalcogen at a temperature between 100 C and 700 C.",0.5079836054388905,0.9840327891222188,0.0,0.75,"The described method for forming semiconductor materials does not directly mitigate climate change. While it is a crucial step in producing semiconductor devices that can contribute to more efficient energy use, the process itself lacks specific evidence of direct environmental benefits such as reducing emissions or improving energy efficiency.",0.0
9803252,2017-10-31,"1. A kit for determining the presence of metapneumovirus (MPV) in a mammalian subject, the kit comprising: a DNA probe of at least 10 nucleotides that specifically hybridizes to a target polynucleotide, wherein the target polynucleotide comprises a sequence encoding a polypeptide that is at least 90% identical to SEQ ID NO: 14 or the complement of the sequence, and wherein the DNA probe does not specifically hybridize to a polynucleotide from avian pneumovirus (APV).",0.5080139017240201,0.98397219655196,0.0,0.95,"The diagnostic kit for metapneumovirus does not directly address climate change mitigation or reduction of greenhouse gas emissions. It focuses on medical diagnostics, which does not align with the criteria set by Y02 for technologies aimed at mitigating climate change.",0.0
9644898,2017-05-09,"1. A thermal management system comprising: a first hydraulic system for circulating a first hydraulic fluid to at least a first hydraulically activated component, said first hydraulic system comprising a first pump, a first case drain line, a first reservoir, and a first return line coupled between said first hydraulically activated component and said first reservoir; a second hydraulic system for circulating a second hydraulic fluid to at least a second hydraulically activated component, said second hydraulic system comprising a second pump, a second reservoir, and a second case drain line coupled between said second pump and said second reservoir; and a sealed heat transfer device coupled between said first reservoir and said second case drain line, said sealed heat transfer device is not in flow communication with either of said first reservoir and said second case drain line, wherein said sealed heat transfer device is configured to transfer heat from the second hydraulic fluid to the first hydraulic fluid such that a temperature of the first hydraulic fluid in said first reservoir is stabilized above a threshold temperature that corresponds to a threshold amount of hydraulic power for operation of said first hydraulically operated component, wherein said sealed heat transfer device comprises: a cold interface coupled to said first hydraulic system; a hot interface coupled to said second hydraulic system; a sealed tube extending longitudinally between said cold interface and said hot interface; and a working fluid disposed within said tube in an amount such that said working fluid exists partially in a liquid phase and partially in a vapor phase within said tube throughout an operating temperature range of said sealed heat transfer device, wherein said sealed heat transfer device further comprises a wicking structure extending longitudinally within at least a portion of said tube, said wicking structure configured to induce liquid to flow therethrough due to capillary action.",0.508022689974974,0.983954620050052,0.0,0.85,"The described thermal management system, while beneficial for operational efficiency in industrial settings, does not provide concrete evidence of significant reductions in greenhouse gas emissions or energy consumption. The technology primarily focuses on improving fluid temperature stabilization without direct links to climate change mitigation as defined by Y02 criteria.",0.0
8890344,2014-11-18,"1. A method for operating a machine located in choppy waters, comprising: determining measurement variables at a first, relatively early time; calculating a variable characterizing a wave movement expected at a second, relatively late time on the basis of the measurement variables determined at the first, relatively early time; and operating the machine taking into account the variable characterizing the wave movement expected at the second, relatively late time, wherein the variable characterizing the wave movement expected at the second, relatively late time is a speed field or a speed potential, and wherein, on the basis of the measurement variables determined at the first, relatively early time, an initial speed potential or an initial speed field is determined at a first location, and a result speed potential or a result speed field expected at the second, relatively late time is calculated on the basis of the initial speed potential or initial speed field.",0.4919616748407781,0.983923349681556,0.0,0.75,"The described method for operating machines in choppy waters through predictive wave movement analysis and optimization primarily focuses on operational efficiency rather than direct climate change mitigation. While it can reduce fuel consumption, this is a secondary benefit and does not meet the stringent criteria of Y02 technologies which aim to directly address greenhouse gas emissions or improve energy efficiency across various industries.",0.0
8578898,2013-11-12,"1. A valve train control device for use in a reciprocating piston internal combustion engine having a camshaft with a primary cam lobe defining a primary cam lobe profile constructed to directly or indirectly translate camshaft rotational motion into linear motion of a corresponding valve in accordance with the profile, the device comprising: a primary cam follower positioned in an operational path between the primary cam lobe and the corresponding valve, the primary cam follower constructed to follow the primary cam lobe; a secondary cam lobe projecting from the camshaft; a secondary cam follower constructed to follow the secondary cam lobe; and an auxiliary motion transfer device maintaining a continuous secondary operational path between the primary cam follower and the secondary cam follower, the auxiliary motion transfer device being operable to shift the primary cam follower through a plurality of alternative positions relative to the primary cam lobe during at least a portion of the camshaft rotation in response to at least one engine parameter to alter at least one valve operating parameter relative to a set of valve parameters defined by the primary cam lobe profile interacting with an unshifted primary cam follower.",0.5081396779201722,0.9837206441596557,0.0,0.75,"The described valve train control device does not provide sufficient specific data or empirical evidence to substantiate its claims of significantly reducing fuel consumption and emissions. The technology's benefits are limited to optimizing existing internal combustion engines, which is insufficient to meet the stringent criteria for Y02 classification focusing on direct energy efficiency and emission reduction.",0.0
8741286,2014-06-03,"1. A chimeric thrombin-cleavable derivative of factor X, wherein at least one of arginine, lysine and serine of the chimeric derivative of factor X corresponding to residues at positions 387, 391 and 419, respectively, of SEQ ID NO:1 is replaced by alanine, and wherein a native activation peptide of the factor X is replaced by a fusion protein comprising",0.5081697991018761,0.9836604017962478,0.0,0.95,"The described chimeric thrombin-cleavable derivative of factor X is a molecular biology tool focused on blood clotting mechanisms, which does not address greenhouse gas emissions, energy efficiency, or carbon capture and storage technologies relevant to climate change mitigation under the Y02 classification.",0.0
